current_run,Pedido,ordinal_entered,Cantidad Pedida,Distancia,Vehiculo Asignado,Usa Bomba,Inicio Carga,Inicio Viaje,Inicio Descarga,Inicio Vuelta,Llegada a Planta,Inicio Limpieza,Fin Limpieza,
393,4,9,7.00448,5.3397,Camion 8_2,1,0.410671,0.753301,0.966889,1.20037,1.41396,1.41396,2.06326,
393,13,13,9.91048,7.67269,Camion 11_2,0,0.519818,1.08365,1.39056,1.72091,2.02782,2.02782,2.31326,
393,14,2,11.4908,13.9269,Camion 15_2,0,0.201976,0.793698,1.35077,1.7338,2.29087,2.29087,2.56326,
393,5.1,3,6.68062,11.4074,Camion 8_3,0,0.973567,1.22357,1.67986,1.90255,2.35885,2.35885,2.81326,
393,5.2,3,6.68062,11.4074,Camion 8_1,0,1.22357,1.44625,1.90255,2.12524,2.58153,2.58153,3.06326,
393,18,7,12.8307,3.37169,Camion 15_1,0,1.56326,1.99094,2.12581,2.5535,2.68837,2.68837,3.31326,
393,8,15,8.16591,2.4881,Camion 11_2,0,2.31326,2.58545,2.68498,2.95717,3.0567,3.0567,3.56326,
393,2,14,9.00354,11.0529,Camion 11_1,0,1.81326,2.11337,2.55549,2.85561,3.29773,3.29773,3.81326,
393,3,8,14.4806,2.82087,Camion 15_2,0,2.56326,3.05368,3.16651,3.6492,3.76203,3.76203,4.06326,
393,15.1,4,6.36422,9.81021,Camion 8_2,0,2.35885,2.81326,3.20566,3.41781,3.81021,3.81021,4.31326,
393,15.2,4,6.36422,9.81021,Camion 8_3,1,2.81326,3.0254,3.41781,3.62995,4.02235,4.02235,4.56326,
393,12.1,10,5.55762,5.65274,Camion 8_1,0,3.81021,4.31326,4.53937,4.72462,4.95073,4.95073,5.20073,
393,17,16,10.9767,9.99949,Camion 11_2,0,3.56326,3.92915,4.32913,4.69502,5.095,5.095,5.45073,
393,9,12,12.4475,2.55486,Camion 15_2,0,4.06326,4.47817,4.58037,4.99529,5.09748,5.09748,5.70073,
393,1,11,12.2097,12.3707,Camion 15_1,0,3.31326,3.72025,4.21507,4.62207,5.11689,5.11689,5.95073,
393,12.2,10,5.55762,5.65274,Camion 8_2,0,4.31326,4.49851,4.72462,4.90987,5.13598,5.13598,6.20073,
393,7,17,9.45458,13.6596,Camion 11_1,1,3.81326,4.2443,4.79068,5.10584,5.65222,5.65222,6.45073,
393,11.1,18,7.19198,4.45836,Camion 8_3,0,4.95073,5.20073,5.37906,5.6188,5.79713,5.79713,6.70073,
393,11.2,18,7.19198,4.45836,Camion 8_1,0,5.20073,5.44046,5.6188,5.85853,6.03686,6.03686,6.95073,
394,4,7,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
394,18,1,12.8307,3.37169,Camion 15_1,0,0.000555556,0.428244,0.563111,0.9908,1.12567,1.12567,1.3947,
394,8,6,8.16591,2.4881,Camion 11_2,0,0.534156,1.00777,1.1073,1.37949,1.47902,1.47902,1.72902,
394,16,17,6.0426,7.12715,Camion 8_2,0,0.428244,0.735576,1.02066,1.22208,1.50717,1.50717,1.97902,
394,2,2,9.00354,11.0529,Camion 11_1,0,0.000555556,0.534156,0.976274,1.27639,1.71851,1.71851,2.22902,
394,11,3,14.384,4.45836,Camion 15_2,0,0.234038,0.907709,1.08604,1.56551,1.74384,1.74384,2.47902,
394,6.1,4,6.15174,6.15587,Camion 8_3,0,0.907709,1.1447,1.39093,1.59599,1.84222,1.84222,2.72902,
394,6.2,4,6.15174,6.15587,Camion 8_1,0,1.1447,1.34976,1.59599,1.80105,2.04728,2.04728,2.97902,
394,10,12,9.53528,6.48096,Camion 11_2,0,1.72902,2.04686,2.3061,2.62394,2.88318,2.88318,3.22902,
394,1,8,12.2097,12.3707,Camion 15_1,0,1.3947,1.80169,2.29652,2.70351,3.19833,3.19833,3.47902,
394,5.1,5,6.68062,11.4074,Camion 8_2,0,1.97902,2.72902,3.18531,3.408,3.8643,3.8643,4.1143,
394,7,13,9.45458,13.6596,Camion 11_1,1,2.22902,2.54417,3.09055,3.40571,3.95209,3.95209,4.3643,
394,5.2,5,6.68062,11.4074,Camion 8_3,0,2.72902,2.95171,3.408,3.63069,4.08699,4.08699,4.6143,
394,9,11,12.4475,2.55486,Camion 15_1,0,3.47902,3.89394,3.99613,4.41105,4.51324,4.51324,4.8643,
394,17,15,10.9767,9.99949,Camion 11_2,0,3.22902,3.59491,3.99489,4.36078,4.76076,4.76076,5.1143,
394,15,9,12.7284,9.81021,Camion 15_2,1,2.47902,3.95209,4.3445,4.76878,5.16119,5.16119,5.41119,
394,14.1,10,5.7454,13.9269,Camion 8_1,0,3.8643,4.1143,4.67137,4.86289,5.41996,5.41996,5.66996,
394,14.2,10,5.7454,13.9269,Camion 8_2,0,4.1143,4.30581,4.86289,5.0544,5.61147,5.61147,5.91996,
394,13,16,9.91048,7.67269,Camion 11_1,0,4.3643,4.69465,5.00155,5.3319,5.63881,5.63881,6.16996,
394,3,18,14.4806,2.82087,Camion 15_1,0,4.8643,5.34699,5.45982,5.94251,6.05534,6.05534,6.41996,
394,12.1,14,5.55762,5.65274,Camion 8_3,0,5.41996,5.60521,5.83132,6.01658,6.24269,6.24269,6.66996,
394,12.2,14,5.55762,5.65274,Camion 11_2,0,5.60521,5.79047,6.01658,6.20183,6.42794,6.42794,6.91996,
395,4,10,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
395,6,2,12.3035,6.15587,Camion 15_1,0,0.000555556,0.410671,0.656906,1.06702,1.31326,1.31326,1.56326,
395,16,13,6.0426,7.12715,Camion 8_2,0,0.410671,0.801349,1.08644,1.28786,1.57294,1.57294,1.82294,
395,12,5,11.1152,5.65274,Camion 15_2,0,0.234038,0.781179,1.00729,1.3778,1.60391,1.60391,2.07294,
395,17,1,10.9767,9.99949,Camion 11_1,0,0.000555556,0.599929,0.999909,1.3658,1.76578,1.76578,2.32294,
395,2,3,9.00354,11.0529,Camion 11_2,0,0.599929,1.0813,1.52342,1.82353,2.26565,2.26565,2.57294,
395,5.1,6,6.68062,11.4074,Camion 8_3,0,0.894697,1.1447,1.60099,1.82368,2.27998,2.27998,2.82294,
395,5.2,6,6.68062,11.4074,Camion 8_1,0,1.1447,1.36738,1.82368,2.04637,2.50266,2.50266,3.07294,
395,3,11,14.4806,2.82087,Camion 15_1,0,1.56326,2.04594,2.15878,2.64147,2.7543,2.7543,3.32294,
395,11,14,14.384,4.45836,Camion 15_2,0,2.07294,2.55241,2.73074,3.21021,3.38854,3.38854,3.63854,
395,10,7,9.53528,6.48096,Camion 11_2,0,2.57294,2.89078,3.15002,3.46786,3.7271,3.7271,3.9771,
395,14.1,8,5.7454,13.9269,Camion 8_2,0,2.27998,2.82294,3.38002,3.57153,4.1286,4.1286,4.3786,
395,7,4,9.45458,13.6596,Camion 11_1,1,2.32294,2.78664,3.33303,3.64818,4.19456,4.19456,4.6286,
395,14.2,8,5.7454,13.9269,Camion 8_3,0,2.82294,3.01445,3.57153,3.76304,4.32012,4.32012,4.8786,
395,9,16,12.4475,2.55486,Camion 15_1,0,3.32294,3.73786,3.84005,4.25497,4.35716,4.35716,5.1286,
395,18.1,15,6.41533,3.37169,Camion 8_1,0,4.1286,4.3786,4.51347,4.72732,4.86218,4.86218,5.3786,
395,18.2,15,6.41533,3.37169,Camion 8_2,0,4.3786,4.59245,4.72732,4.94116,5.07603,5.07603,5.6286,
395,13,9,9.91048,7.67269,Camion 11_2,0,3.9771,4.30745,4.61436,4.94471,5.25162,5.25162,5.8786,
395,8,12,8.16591,2.4881,Camion 11_1,0,4.6286,4.9008,5.00032,5.27252,5.37205,5.37205,6.1286,
395,15,17,12.7284,9.81021,Camion 15_2,1,3.63854,4.19456,4.58697,5.01125,5.40366,5.40366,6.3786,
395,1.1,18,6.10487,12.3707,Camion 8_3,0,4.8786,5.3786,5.87343,6.07693,6.57175,6.57175,6.82175,
395,1.2,18,6.10487,12.3707,Camion 8_1,0,5.3786,5.5821,6.07693,6.28042,6.77525,6.77525,7.07175,
396,4,5,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
396,12,2,11.1152,5.65274,Camion 15_1,0,0.000555556,0.371064,0.597173,0.967682,1.19379,1.19379,1.44379,
396,16,14,6.0426,7.12715,Camion 8_2,0,0.371064,0.735576,1.02066,1.22208,1.50717,1.50717,1.75717,
396,11,3,14.384,4.45836,Camion 15_2,0,0.234038,0.850529,1.02886,1.50833,1.68666,1.68666,2.00717,
396,2,1,9.00354,11.0529,Camion 11_1,0,0.000555556,0.534156,0.976274,1.27639,1.71851,1.71851,2.25717,
396,13,6,9.91048,7.67269,Camion 11_2,0,0.534156,1.06593,1.37283,1.70318,2.01009,2.01009,2.50717,
396,5.1,4,6.68062,11.4074,Camion 8_3,0,0.894697,1.1447,1.60099,1.82368,2.27998,2.27998,2.75717,
396,5.2,4,6.68062,11.4074,Camion 8_1,0,1.1447,1.36738,1.82368,2.04637,2.50266,2.50266,3.00717,
396,15,9,12.7284,9.81021,Camion 15_1,1,1.44379,1.86807,2.26048,2.68476,3.07717,3.07717,3.32717,
396,3,10,14.4806,2.82087,Camion 15_2,0,2.00717,2.48986,2.60269,3.08538,3.19821,3.19821,3.57717,
396,8,11,8.16591,2.4881,Camion 11_2,0,2.50717,2.89526,2.99478,3.26698,3.3665,3.3665,3.82717,
396,6.1,8,6.15174,6.15587,Camion 8_2,0,2.48986,2.75717,3.0034,3.20846,3.4547,3.4547,4.07717,
396,6.2,8,6.15174,6.15587,Camion 8_3,0,2.75717,2.96223,3.20846,3.41352,3.65975,3.65975,4.32717,
396,17,7,10.9767,9.99949,Camion 11_1,0,2.25717,2.62306,3.02304,3.38893,3.78891,3.78891,4.57717,
396,9,13,12.4475,2.55486,Camion 15_1,0,3.32717,3.74209,3.84428,4.2592,4.36139,4.36139,4.82717,
396,18,15,12.8307,3.37169,Camion 15_2,0,3.57717,4.08588,4.22075,4.64844,4.7833,4.7833,5.07717,
396,10,16,9.53528,6.48096,Camion 11_2,0,3.82717,4.14501,4.40425,4.72209,4.98133,4.98133,5.32717,
396,1.1,12,6.10487,12.3707,Camion 8_1,0,3.4547,4.07717,4.572,4.77549,5.27032,5.27032,5.57717,
396,1.2,12,6.10487,12.3707,Camion 8_2,0,4.07717,4.28938,4.7842,4.9877,5.48253,5.48253,5.82717,
396,7,17,9.45458,13.6596,Camion 11_1,1,4.57717,4.89232,5.43871,5.75386,6.30024,6.30024,6.55024,
396,14.1,18,5.7454,13.9269,Camion 8_3,0,5.27032,5.46183,6.01891,6.21042,6.7675,6.7675,7.0175,
396,14.2,18,5.7454,13.9269,Camion 11_2,0,5.46183,5.65335,6.21042,6.40194,6.95901,6.95901,7.2675,
397,4,4,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
397,13,1,9.91048,7.67269,Camion 11_1,0,0.000555556,0.564388,0.871295,1.20164,1.50855,1.50855,1.75855,
397,8,6,8.16591,2.4881,Camion 11_2,0,0.564388,1.038,1.13753,1.40973,1.50925,1.50925,2.00855,
397,16,10,6.0426,7.12715,Camion 8_2,0,0.383582,0.765808,1.05089,1.25231,1.5374,1.5374,2.25855,
397,3,3,14.4806,2.82087,Camion 15_2,0,0.234038,0.86627,0.979104,1.46179,1.57463,1.57463,2.50855,
397,14,2,11.4908,13.9269,Camion 15_1,0,0.000555556,0.383582,0.940657,1.32368,1.88076,1.88076,2.75855,
397,1.1,5,6.10487,12.3707,Camion 8_3,0,0.894697,1.1447,1.63952,1.84302,2.33785,2.33785,3.00855,
397,1.2,5,6.10487,12.3707,Camion 8_1,0,1.1447,1.34819,1.84302,2.04652,2.54134,2.54134,3.25855,
397,2,7,9.00354,11.0529,Camion 11_1,0,1.75855,2.05867,2.50079,2.80091,3.24302,3.24302,3.50855,
397,7,8,9.45458,13.6596,Camion 11_2,1,2.00855,2.32371,2.87009,3.18524,3.73162,3.73162,3.98162,
397,18,12,12.8307,3.37169,Camion 15_1,0,2.75855,3.18624,3.32111,3.7488,3.88366,3.88366,4.23162,
397,5.1,9,6.68062,11.4074,Camion 8_2,0,2.33785,3.00855,3.46485,3.68754,4.14383,4.14383,4.48162,
397,5.2,9,6.68062,11.4074,Camion 8_3,0,3.00855,3.23124,3.68754,3.91022,4.36652,4.36652,4.73162,
397,10,16,9.53528,6.48096,Camion 11_1,0,3.50855,3.8264,4.08563,4.40348,4.66271,4.66271,4.98162,
397,15,11,12.7284,9.81021,Camion 15_2,1,2.50855,3.73162,4.12403,4.54831,4.94072,4.94072,5.23162,
397,6.1,13,6.15174,6.15587,Camion 8_1,0,4.14383,4.48162,4.72786,4.93292,5.17915,5.17915,5.48162,
397,9,14,12.4475,2.55486,Camion 15_1,0,4.23162,4.76243,4.86463,5.27954,5.38174,5.38174,5.73162,
397,6.2,13,6.15174,6.15587,Camion 8_2,0,4.48162,4.68668,4.93292,5.13797,5.38421,5.38421,5.98162,
397,17,17,10.9767,9.99949,Camion 11_2,0,3.98162,4.34751,4.74749,5.11339,5.51336,5.51336,6.23162,
397,11.1,15,7.19198,4.45836,Camion 8_3,0,4.73162,4.98162,5.15996,5.39969,5.57803,5.57803,6.48162,
397,11.2,15,7.19198,4.45836,Camion 11_1,0,4.98162,5.22136,5.39969,5.63942,5.81776,5.81776,6.73162,
397,12.1,18,5.55762,5.65274,Camion 8_1,0,5.48162,5.98162,6.20773,6.39299,6.6191,6.6191,6.98162,
397,12.2,18,5.55762,5.65274,Camion 8_2,0,5.98162,6.16688,6.39299,6.57824,6.80435,6.80435,7.23162,
398,4,14,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
398,18,1,12.8307,3.37169,Camion 15_1,0,0.000555556,0.428244,0.563111,0.9908,1.12567,1.12567,1.3947,
398,16,15,6.0426,7.12715,Camion 8_2,0,0.428244,0.750611,1.0357,1.23712,1.5222,1.5222,1.7722,
398,9.1,4,6.22376,2.55486,Camion 8_3,0,0.894697,1.1447,1.24689,1.45435,1.55654,1.55654,2.0222,
398,6,2,12.3035,6.15587,Camion 15_2,0,0.234038,0.83836,1.08459,1.49471,1.74094,1.74094,2.2722,
398,9.2,4,6.22376,2.55486,Camion 8_1,0,1.1447,1.35216,1.45435,1.66181,1.764,1.764,2.5222,
398,17,5,10.9767,9.99949,Camion 11_2,0,0.549191,1.1165,1.51648,1.88237,2.28235,2.28235,2.7722,
398,7,3,9.45458,13.6596,Camion 11_1,1,0.000555556,0.894697,1.44108,1.75623,2.30262,2.30262,3.0222,
398,5,9,13.3612,11.4074,Camion 15_1,0,1.3947,1.84007,2.29637,2.74174,3.19804,3.19804,3.44804,
398,14.1,6,5.7454,13.9269,Camion 8_2,0,1.7722,2.0222,2.57928,2.77079,3.32787,3.32787,3.69804,
398,3,11,14.4806,2.82087,Camion 15_2,0,2.2722,2.75489,2.86773,3.35041,3.46325,3.46325,3.94804,
398,14.2,6,5.7454,13.9269,Camion 8_3,0,2.0222,2.21372,2.77079,2.9623,3.51938,3.51938,4.19804,
398,10,7,9.53528,6.48096,Camion 11_2,0,2.7722,3.09005,3.34928,3.66713,3.92636,3.92636,4.44804,
398,11.1,10,7.19198,4.45836,Camion 8_1,0,3.32787,3.69804,3.87637,4.11611,4.29444,4.29444,4.69804,
398,2,8,9.00354,11.0529,Camion 11_1,0,3.0222,3.32232,3.76444,4.06456,4.50667,4.50667,4.94804,
398,11.2,10,7.19198,4.45836,Camion 8_2,0,3.69804,3.93777,4.11611,4.35584,4.53417,4.53417,5.19804,
398,15,12,12.7284,9.81021,Camion 15_1,1,3.44804,3.87232,4.26473,4.68901,5.08142,5.08142,5.44804,
398,12,16,11.1152,5.65274,Camion 15_2,0,3.94804,4.31855,4.54466,4.91516,5.14127,5.14127,5.69804,
398,8,17,8.16591,2.4881,Camion 11_2,0,4.44804,4.72024,4.81976,5.09196,5.19148,5.19148,5.94804,
398,1.1,13,6.10487,12.3707,Camion 8_3,0,4.29444,4.69804,5.19287,5.39636,5.89119,5.89119,6.19804,
398,13.1,18,4.95524,7.67269,Camion 11_1,0,4.94804,5.19804,5.50495,5.76503,6.07194,6.07194,6.44804,
398,1.2,13,6.10487,12.3707,Camion 8_1,0,4.69804,4.90153,5.39636,5.59986,6.09468,6.09468,6.69804,
398,13.2,18,4.95524,7.67269,Camion 8_2,0,5.19804,5.36321,5.67012,5.93021,6.23711,6.23711,6.94804,
399,8,2,8.16591,2.4881,Camion 11_1,0,0.000555556,0.474173,0.573697,0.845894,0.945418,0.945418,1.19542,
399,16,5,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.44542,
399,3,1,14.4806,2.82087,Camion 15_1,0,0.000555556,0.483243,0.596078,1.07877,1.1916,1.1916,1.69542,
399,4,15,7.00448,5.3397,Camion 8_2,1,0.474173,0.716726,0.930314,1.1638,1.37739,1.37739,1.94542,
399,11,3,14.384,4.45836,Camion 15_2,0,0.201976,0.953638,1.13197,1.61144,1.78977,1.78977,2.19542,
399,13,7,9.91048,7.67269,Camion 11_1,0,1.19542,1.52577,1.83267,2.16302,2.46993,2.46993,2.71993,
399,14.1,4,5.7454,13.9269,Camion 8_3,0,0.973567,1.44542,2.00249,2.19401,2.75108,2.75108,3.00108,
399,7,6,9.45458,13.6596,Camion 11_2,1,0.483243,1.37739,1.92377,2.23892,2.7853,2.7853,3.25108,
399,14.2,4,5.7454,13.9269,Camion 8_1,0,1.44542,1.63693,2.19401,2.38552,2.94259,2.94259,3.50108,
399,12,11,11.1152,5.65274,Camion 15_2,0,2.19542,2.56593,2.79204,3.16254,3.38865,3.38865,3.75108,
399,5,10,13.3612,11.4074,Camion 15_1,0,1.69542,2.14079,2.59709,3.04246,3.49876,3.49876,4.00108,
399,6.1,8,6.15174,6.15587,Camion 8_2,0,2.75108,3.00108,3.24731,3.45237,3.69861,3.69861,4.25108,
399,6.2,8,6.15174,6.15587,Camion 8_3,0,3.00108,3.20614,3.45237,3.65743,3.90367,3.90367,4.50108,
399,2,9,9.00354,11.0529,Camion 11_1,0,2.71993,3.02005,3.46217,3.76229,4.2044,4.2044,4.75108,
399,18.1,13,6.41533,3.37169,Camion 8_1,0,3.69861,4.25108,4.38595,4.59979,4.73466,4.73466,5.00108,
399,17,12,10.9767,9.99949,Camion 11_2,0,3.25108,3.61697,4.01695,4.38284,4.78282,4.78282,5.25108,
399,18.2,13,6.41533,3.37169,Camion 8_2,0,4.25108,4.46492,4.59979,4.81364,4.9485,4.9485,5.50108,
399,9.1,18,6.22376,2.55486,Camion 8_3,0,4.73466,5.00108,5.10327,5.31073,5.41293,5.41293,5.75108,
399,1,16,12.2097,12.3707,Camion 15_2,0,3.75108,4.15807,4.6529,5.05989,5.55472,5.55472,6.00108,
399,9.2,18,6.22376,2.55486,Camion 8_1,0,5.00108,5.20854,5.31073,5.51819,5.62039,5.62039,6.25108,
399,15,17,12.7284,9.81021,Camion 15_1,1,4.00108,4.42536,4.81777,5.24205,5.63446,5.63446,6.50108,
399,10,14,9.53528,6.48096,Camion 11_1,0,4.75108,5.06892,5.32816,5.646,5.90524,5.90524,6.75108,
400,8,1,8.16591,2.4881,Camion 11_1,0,0.000555556,0.474173,0.573697,0.845894,0.945418,0.945418,1.19542,
400,16,5,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.44542,
400,3,2,14.4806,2.82087,Camion 15_1,0,0.000555556,0.483243,0.596078,1.07877,1.1916,1.1916,1.69542,
400,4,17,7.00448,5.3397,Camion 8_2,1,0.474173,0.716726,0.930314,1.1638,1.37739,1.37739,1.94542,
400,12,4,11.1152,5.65274,Camion 15_2,0,0.201976,0.844681,1.07079,1.4413,1.66741,1.66741,2.19542,
400,5.1,7,6.68062,11.4074,Camion 8_3,0,0.973567,1.44542,1.90171,2.1244,2.5807,2.5807,2.8307,
400,2,6,9.00354,11.0529,Camion 11_1,0,1.19542,1.49554,1.93765,2.23777,2.67989,2.67989,3.0807,
400,7,3,9.45458,13.6596,Camion 11_2,1,0.483243,1.37739,1.92377,2.23892,2.7853,2.7853,3.3307,
400,5.2,7,6.68062,11.4074,Camion 8_1,0,1.44542,1.66811,2.1244,2.34709,2.80338,2.80338,3.5807,
400,9,12,12.4475,2.55486,Camion 15_2,0,2.19542,2.61034,2.71253,3.12745,3.22964,3.22964,3.8307,
400,11.1,9,7.19198,4.45836,Camion 8_2,0,2.5807,2.8307,3.00903,3.24876,3.4271,3.4271,4.0807,
400,11.2,9,7.19198,4.45836,Camion 8_3,0,2.8307,3.07043,3.24876,3.4885,3.66683,3.66683,4.3307,
400,15,10,12.7284,9.81021,Camion 15_1,1,1.69542,2.7853,3.17771,3.60199,3.9944,3.9944,4.5807,
400,13,11,9.91048,7.67269,Camion 11_2,0,3.3307,3.66105,3.96795,4.2983,4.60521,4.60521,4.85521,
400,17,8,10.9767,9.99949,Camion 11_1,0,3.0807,3.44659,3.84657,4.21246,4.61244,4.61244,5.10521,
400,18,14,12.8307,3.37169,Camion 15_2,0,3.8307,4.25839,4.39325,4.82094,4.95581,4.95581,5.35521,
400,1.1,13,6.10487,12.3707,Camion 8_1,0,3.5807,4.0807,4.57552,4.77902,5.27385,5.27385,5.60521,
400,1.2,13,6.10487,12.3707,Camion 8_2,0,4.0807,4.28419,4.77902,4.98252,5.47734,5.47734,5.85521,
400,6,18,12.3035,6.15587,Camion 15_1,0,4.5807,4.99081,5.23705,5.64716,5.8934,5.8934,6.1434,
400,10,16,9.53528,6.48096,Camion 11_2,0,4.85521,5.17305,5.43229,5.75013,6.00937,6.00937,6.3934,
400,14.1,15,5.7454,13.9269,Camion 8_3,0,5.27385,5.46536,6.02243,6.21395,6.77102,6.77102,7.02102,
400,14.2,15,5.7454,13.9269,Camion 11_1,0,5.46536,5.65687,6.21395,6.40546,6.96254,6.96254,7.27102,
401,16,1,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
401,8,4,8.16591,2.4881,Camion 11_2,0,0.567866,1.07355,1.17307,1.44527,1.54479,1.54479,1.79479,
401,18,5,12.8307,3.37169,Camion 15_2,0,0.201976,0.852526,0.987393,1.41508,1.54995,1.54995,2.04479,
401,15,3,12.7284,9.81021,Camion 15_1,1,0.000555556,0.424837,0.817245,1.24153,1.63394,1.63394,2.29479,
401,17,2,10.9767,9.99949,Camion 11_1,0,0.000555556,0.567866,0.967846,1.33374,1.73372,1.73372,2.54479,
401,4,15,7.00448,5.3397,Camion 8_2,1,0.424837,1.63394,1.84752,2.08101,2.29459,2.29459,2.79479,
401,1.1,7,6.10487,12.3707,Camion 8_3,0,0.973567,1.22357,1.71839,1.92189,2.41672,2.41672,3.04479,
401,1.2,7,6.10487,12.3707,Camion 8_1,0,1.22357,1.42706,1.92189,2.12539,2.62021,2.62021,3.29479,
401,10,6,9.53528,6.48096,Camion 11_2,0,1.79479,2.11263,2.37187,2.68971,2.94895,2.94895,3.54479,
401,9,9,12.4475,2.55486,Camion 15_2,0,2.04479,2.45971,2.5619,2.97682,3.07901,3.07901,3.79479,
401,3.1,8,7.24032,2.82087,Camion 8_2,0,2.79479,3.04479,3.15763,3.39897,3.5118,3.5118,4.04479,
401,3.2,8,7.24032,2.82087,Camion 8_3,0,3.04479,3.28614,3.39897,3.64031,3.75315,3.75315,4.29479,
401,5,10,13.3612,11.4074,Camion 15_1,0,2.29479,2.74017,3.19646,3.64184,4.09813,4.09813,4.54479,
401,7,13,9.45458,13.6596,Camion 11_1,1,2.54479,2.85994,3.40633,3.72148,4.26786,4.26786,4.79479,
401,6.1,11,6.15174,6.15587,Camion 8_1,0,3.5118,4.04479,4.29103,4.49608,4.74232,4.74232,5.04479,
401,13,16,9.91048,7.67269,Camion 11_2,0,3.54479,3.87514,4.18205,4.5124,4.81931,4.81931,5.29479,
401,6.2,11,6.15174,6.15587,Camion 8_2,0,4.04479,4.24985,4.49608,4.70114,4.94738,4.94738,5.54479,
401,14,12,11.4908,13.9269,Camion 15_2,0,3.79479,4.17782,4.73489,5.11792,5.67499,5.67499,5.92499,
401,12.1,14,5.55762,5.65274,Camion 8_3,0,4.74232,5.04479,5.2709,5.45616,5.68227,5.68227,6.17499,
401,11,17,14.384,4.45836,Camion 15_1,0,4.54479,5.02426,5.20259,5.68206,5.86039,5.86039,6.42499,
401,12.2,14,5.55762,5.65274,Camion 8_1,0,5.04479,5.23005,5.45616,5.64141,5.86752,5.86752,6.67499,
401,2,18,9.00354,11.0529,Camion 11_1,0,4.79479,5.22769,5.66981,5.96993,6.41204,6.41204,6.92499,
402,16,6,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
402,18,1,12.8307,3.37169,Camion 15_1,0,0.000555556,0.428244,0.563111,0.9908,1.12567,1.12567,1.47357,
402,4,11,7.00448,5.3397,Camion 8_2,1,0.428244,0.735576,0.949164,1.18265,1.39624,1.39624,1.72357,
402,2,5,9.00354,11.0529,Camion 11_1,0,0.000555556,0.502094,0.944211,1.24433,1.68645,1.68645,1.97357,
402,11,2,14.384,4.45836,Camion 15_2,0,0.201976,0.907709,1.08604,1.56551,1.74384,1.74384,2.22357,
402,13,7,9.91048,7.67269,Camion 11_2,0,0.502094,1.06593,1.37283,1.70318,2.01009,2.01009,2.47357,
402,5.1,3,6.68062,11.4074,Camion 8_3,0,0.973567,1.22357,1.67986,1.90255,2.35885,2.35885,2.72357,
402,5.2,3,6.68062,11.4074,Camion 8_1,0,1.22357,1.44625,1.90255,2.12524,2.58153,2.58153,2.97357,
402,10,12,9.53528,6.48096,Camion 11_1,0,1.97357,2.29141,2.55065,2.86849,3.12773,3.12773,3.37773,
402,1,8,12.2097,12.3707,Camion 15_1,0,1.47357,1.88056,2.37539,2.78238,3.2772,3.2772,3.62773,
402,3,9,14.4806,2.82087,Camion 15_2,0,2.22357,2.70626,2.81909,3.30178,3.41461,3.41461,3.87773,
402,14.1,4,5.7454,13.9269,Camion 8_2,0,2.35885,2.72357,3.28064,3.47216,4.02923,4.02923,4.27923,
402,14.2,4,5.7454,13.9269,Camion 8_3,0,2.72357,2.91508,3.47216,3.66367,4.22074,4.22074,4.52923,
402,7,14,9.45458,13.6596,Camion 11_2,1,2.47357,2.86551,3.4119,3.72705,4.27343,4.27343,4.77923,
402,9.1,10,6.22376,2.55486,Camion 8_1,0,4.03784,4.27923,4.38142,4.58888,4.69108,4.69108,5.02923,
402,9.2,10,6.22376,2.55486,Camion 8_2,0,4.27923,4.48669,4.58888,4.79634,4.89854,4.89854,5.27923,
402,17,15,10.9767,9.99949,Camion 11_1,0,3.37773,3.74362,4.1436,4.50949,4.90947,4.90947,5.52923,
402,6,13,12.3035,6.15587,Camion 15_1,0,3.62773,4.03784,4.28408,4.6942,4.94043,4.94043,5.77923,
402,12,17,11.1152,5.65274,Camion 15_2,0,3.87773,4.24824,4.47435,4.84486,5.07097,5.07097,6.02923,
402,8,16,8.16591,2.4881,Camion 11_2,0,4.77923,5.05143,5.15095,5.42315,5.52267,5.52267,6.27923,
402,15.1,18,6.36422,9.81021,Camion 8_3,0,4.69108,5.02923,5.42164,5.63378,6.02619,6.02619,6.52923,
402,15.2,18,6.36422,9.81021,Camion 8_1,1,5.02923,5.24137,5.63378,5.84592,6.23833,6.23833,6.77923,
403,16,8,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
403,12,1,11.1152,5.65274,Camion 15_1,0,0.000555556,0.371064,0.597173,0.967682,1.19379,1.19379,1.47357,
